law_code	law_name	chapter	article_number	text
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب 1400		22	ماده 22- کلیه دستگاه‌های مذکور در ماده (29) قانون برنامه پنجساله ششم توسعه، اقتصادی، اجتماعی و فرنگی جمهوری اسلامی ایران از جمله سازمان‌ها و شرکت‌هایی که شمول قانون بر آن‌ها مستلزم ذکر نام است و کلیه شرکت‌ها و مؤسسات وابسته به آن‌ها موظفند ظرف شش ماه پس از ابلاغ این قانون به منظور تکریم و حفظ حقوق مادر و کودک، با طراحی، احداث و تجهیز تمامی ساختمان‌ها و اماکن عمومی، خدماتی و آموزشی و رفاهی تحت اختیار یا نظارت خود، اقدام به تأمین فضای مناسب جهت رفع نیازهای نوزادان، کودکان مادران باردار جهت استراحت، شیردهی و نگهداری کودکان نمایند. تبصره 1- ضوابط و استانداردهای فضای مذکور در این ماده با رعایت نظام‌نامه پیوست فرهنگی طرح‌های مهم و کلان کشور مصوب 21/1/1392 شورای عالی انقلاب فرهنگی، ظرف سه ماه پس از لازم‌الاجرا شدن این قانون از سوی وزارت راه و شهرسازی با همکاری شهرداری‌ها، وزارتخانه‌های بهداشت، درمان و آموزش پزشکی و آموزش و پرورش و سازمان بهزیستی کشور تهیه و به تصویب هیأت وزیران می‌رسد. تبصره 2- رعایت ضوابط و استانداردهای موضوع تبصره (1) در مراکز مذکور به عنوان یکی از شاخص‌های ارزیابی دستگاه‌ها جهت اجرای سیاست‌های کلی جمعیت پس از ابلاغ این قانون شناخته می‌شود. مراکز دارای امکانات موضوع این ماده، به عنوان مراکز تکریم مادر و کودک شناخته شده و از تسهیلات مربوط به آن بهره‌مند می‌گردند. تبصره 3- کلیه دستگاه‌های مذکور در ماده (29) قانون برنامه پنجساله ششم توسعه، اقتصادی، اجتماعی و فرهنگی جمهوری اسلامی ایران مکلفند با مشارکت بخش خصوصی و یا به صورت خرید خدمات نسبت به تأمین مهدکودک برای نگهداری کودکان مادران شاغل در همان دستگاه اقدام نمایند.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب 1400		23	ماده 23- جهت حمایت از شیرخوارگاه‌ها و مراکز نگهداری شبانه‌روزی کودکان بی‌سرپرست و خیابانی اقدامات زیر باید صورت پذیرد: الف- سازمان بهزیستی کشور مکلف است با همکاری نهادهای خیریه و مجموعه‌های مردم‌نهاد، به توسعه و تجهیز کمی و کیفی شیرخوارگاه‌های کشور تا میزان یک و نیم برابر سطح فعلی بپردازد. ب- سازمان بهزیستی کشور مکلف است در هر یک از مراکز مذکور، حداقل یک نفر آشنا به تربیت اسلامی کودک، با معرفی مراکز مدیریت حوزه‌های علمیه را در چهارچوب قوانین مربوط به‌کارگیری کند. پ- سازمان بهزیستی کشور مکلف است برنامه‌ریزی و نظارت مناسبی جهت محتوای تربیتی و آموزشی و ابعاد معنوی و مذهبی این مرکز با همکاری حوزه علمیه انجام دهد. ت- دولت موظف به تأمین زمین با اجاره 99 ساله و غیرقابل تغییر کاربری برای خیریه‌ها و سازمان‌های متقاضی تأسیس این مراکز پس از تأیید سازمان بهزیستی کشور است.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب 1400		24	ماده 24- به منظور تحقق بند «ث» ماده (102) قانون برنامه پنجساله ششم توسعه، اقتصادی، اجتماعی و فرهنگی جمهوری اسلامی ایران وزارت تعاون، کار و رفاه اجتماعی مکلف است با معرفی وزارت بهداشت درمان و آموزش پزشکی و همکاری کمیته امداد امام خمینی(ره)، ستاد اجرایی فرمان حضرت امام خمینی(ره) و بنیاد مستضعفان، مادران باردار، شیرده و دارای کودک زیر پنج سال را که بر اساس آزمون وسع، نیازمند حمایت می‌باشند، شناسایی کرده و خدمات سبد تغذیه رایگان و بسته بهداشتی رایگان را به آن‌ها به صورت ماهانه اختصاص دهد. تبصره 1- وزارت بهداشت، درمان و آموزش پزشکی مکلف است محتوای سبد تغذیه‌ای و بسته بهداشتی را برای ماه‌های ختلف و گروه‌های یاد شده در این ماده، حداکثر تا سه ماه پس از ابلاغ این قانون تعیین کند. تبصره 2- وزارت تعاون، کار و رفاه اجتماعی مکلف است به خانواده‌هایی که تحت پوشش نهادهای حمایتی نمی‌باشند و استحقاق آن‌ها از طریق «آزمون وسع» بررسی و تأیید می‌شود، سبد تغذیه و بسته بهداشتی ماهانه اختصاص دهد.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب 1400		25	ماده 25- سازمان ثبت احوال کشور مکلف است نسبت به ایجاد سامانه برخط برای معرفی و صدور شناسنامه ویژه برای مادران دارای سه فرزند یا بیشتر اقدام نماید. مدت اعتبار این شناسنامه ده سال است و در صورت تولد فرزندان بعدی به مدت پنج سال تمدید خواهد شد. دستگاه‌های ذی‌ربط موظفند اقدامات ذیر را برای دارندگان کارت مزبور به همراه اعضای خانواده انجام دهند: الف- نیم‌بها بودن ورودی کلیه اماکن و بناهای تاریخی-فرهنگی و موزه‌های تابعه وزارت میراث فرهنگی، صنایع دستی و گردشگری و دستگاه‌های اجرایی موضوع ماده (5) قانون مدیریت خدمات کشوری. ب- نیم‌بها بودن خدمات حمل و نقل عمومی شهری و تعرفه‌های فرهنگی، ورزشی و تفریحی شهرداری‌ها و دستگاه‌های اجرایی موضوع ماده (5) قانون مدیریت خدمات کشوری. پ- نیم‌بها بودن بلیط سینماها هر ماه یک بار ت- تخفیف بیست درصدی (20%) دوره‌های آموزشی، تربیتی و هنری کانون پرورش فکری کودکان و نوجوانان برای استفاده فرزندان تبصره- شمول حکم این ماده در بخش غیردولتی مشروط به پیش‌بینی جبران هزینه آن در قانون بودجه سنواتی می‌باشد.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب 1400		26	ماده 26- کلیه مؤسسات آموزش عالی موضوع ماده (1) قانون احکام دائمی برنامه‌های توسعه کشور و مراکز حوزوی مکلفند: الف- با تقاضای کتبی طلاب و دانشجویان مادر باردار جهت مرخصی یک نیمسال تحصیلی قبل از زایمان بدون احتساب در سنوات تحصیلی موافقت نمایند. ب- با تقاضای مرخصی طلاب و دانشجویان مادر دارای فرزند زیر دو سال، حداکثر تا چهار نیمسال تحصیلی بدون احتساب در سنوات تحصیلی موافقت نمایند. پ- با تقاضای طلاب و دانشجویان مادر باردار یا دارای فرزند زیر دو سال جهت میهمانی به میزان حداکثر چهار نیمسال تحصیلی به حوزه یا مؤسسه آموزش عالی هم‌سطح یا پایین‌تر مورد تقاضا موافقت نمایند. ت- با تقاضای طلاب و دانشجویان مادر باردار یا دارای فرزند زیر سه سال جهت آموزش مجازی یا غیرحضوری برای گذراندن واحدهای دروس نظری دوره تحصیل موافقت نمایند. ث- با تقاضای دانشجویان مادر باردار یا دارای فرزند زیر دو سال جهت کاهش نوبت کاری شب بر اساس آیین‌نامه‌ای که حداکثر ظرف سه ماه پس از ابلاغ این قانون، از سوی وزیر بهداشت، درمان و آموزش پزشکی تصویب می‌گردد، موافقت نمایند. ج- شرایطی را فراهم نمایند که برای اساتید راهنما به ازای داشتن هر دانشجوی مادر باردار یا دارای فرزند شیرخوار یک سهمیه به سقف استاد راهنمایی آن‌ها اضافه شود. تبصره- شمول این حکم بر مراکز مدیریت حوزه‌های علمیه مشروط به عدم مغایرت با اساسنامه حوزه‌های علمیه و هماهنگی با مدیریت ذی‌ربط خواهد بود.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب 1400		27	ماده 27- به ازای هر فرزند شش ماه از تعهدات موضوع «قانون مربوط به خدمت پزشکان و پیراپزشکان» از مادران مشمول این قانون کسر می‌گردد. بانوان متأهل دارای فرزند می‌توانند تعهدات خود را در محل سکونت خانواده بگذرانند. مادران باردار و مادران دارای فرزند زیر دو سال، می‌توانند طی دوره بارداری و تا دو سالگی فرزند، آغاز طرح خود را به تعویق بیاندازند.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب 1400		28	ماده 28- کلیه دستگاه‌های مذکور در ماده (29) قانون برنامه پنجساله ششم توسعه، اقتصادی، اجتماعی و فرهنگی جمهوری اسلامی ایران به‌ویژه وزارت فرهنگ و ارشاد اسلامی، صدا و سیمای جمهوری اسلامی ایران، سازمان تبلیغات اسلامی، نهادها و مؤسسات عمومی غیردولتی، شهرداری‌ها و دهیاری‌ها مکلفند در راستای آگاهی‌بخشی نسبت به وجوه مثبت و ارزشمند ازدواج به هنگام نیاز و آسان، تعدد فرزندان در خانواده و تقویت و حمایت از نقش‌های مادری و همسری، صیانت از تحکیم خانواده و مقابله با محتوای مغایر سیاست‌های کلی جمعیت و عوارض جانبی استفاده از روش‌های مختلف پیشگیری از بارداری و نیز عوارض خطرناک پزشکی، روانشناختی و فرهنگی و اجتماعی سقط جنین، اقدامات لازم از قبل تولید و پخش فیلم، سریال، تبلیغات بازرگانی، برگزاری جشنواره‌ها و نمایشگاه‌ها را انجام دهند. الف- در اجرای این قانون تولید، پخش، توزیع، اشاعه، ترویج، انتشار یا حمایت از هرگونه برنامه و محتوای آموزشی، پژوهشی، فرهنگی، سرگرمی، به هر نحوی از انحاء از جمله فیلم، سریال، پویانمایی (انیمیشن) که مغایر سیاست‌های کلی جمعیت باشد ممنوع است. ب- ترویج خانواده‌های دو فرزند و کمتر و تجردزیستی در آگهی بازرگانی از سوی سازمان صدا و سیما و تبلیغات تجاری و محیطی در بستر فضای مجازی، رسانه‌های برخط و شبکه نمایش خانگی و محیط‌های عمومی ممنوع است و به منظور تشویق آن دسته از سفارش‌دهندگانی که در تبلیغات خود به نمایش خانواده‌های سه فرزند و بیشتر با رعایت ضوابط آگهی‌های تبلیغاتی حوزه کودکان می‌پردازند، افزایش زمان پخش در نظر گرفته شود. پ- سازمان صدا و سیما مکلف است با مشارکت سازمان تبلیغات اسلامی و سایر نهادهای فرهنگی مرتبط، بخشی از تولیدات خود را به ساختارها و قالب‌های مختلفی از قبیل تولید فیلم، سریال، مستند، پویانمایی و برنامه‌های گفتگومحور، ترکیبی و مسابقات اختصاص دهد که محتوا و مضمون اصلی آن‌ها ارزشمندی، ترویج و تبلیغ فرزندآوری، تقبیح تجردزیستی و کم‌فرزندی و مذمت و حرمت سقط جنین است. ت- سازمان صدا و سیما مکلف است با هدف افزایش نرخ رشد جمعیت، برنامه‌های هفتگی و ماهانه در امر مطالبه‌گری این قانون را تدوین و اجرا نماید. ث- سازمان صدا و سیما از طریق سازمان تنظیم مقررات رسانه‌های صوت و تصویر فراگیر و وزارت فرهنگ و ارشاد اسلامی مکلفند حسب مورد بر اساس تکالیف قانونی با همکاری مرکز ملی فضای مجازی، بر محتوای مرتبط با سیاست‌های کلی جمعیت در بستر فضای مجازی و تولیدات رسانه‌ای-هنری به‌ویژه سینمایی، تئاتر، محصولات شبکه خانگی و نشر آثار نظارت نموده و در صورت تخلف مراتب را از طریق مراجع ذی‌صلاح قانونی پیگیری نمایند. ج- وزارت فرهنگ و ارشاد اسلامی با همکاری وزارت بهداشت، درمان و آموزش پزشکی مکلف است نسبت به تهیه عبارات، نمادها یا تصاویر با محتوای حمایت از خانواده، مادران ایرانی و ارزشمندی تعدد فرزندان اقدام نماید و نسبت به درج مناسب موارد مذکور در بسته‌بندی محصولات و کالاهای کلیه واحدهای تولیدی، توزیعی، خدماتی، کتب، محصولات فرهنگی و مطبوعات نظارت نماید. چ- سازمان صدا و سیما موظف است ضمن تهیه و تنظیم شاخص‌های لازم جهت اجرا و ارزیابی برنامه‌های مختلف رسانه‌های منطبق با اهداف این قانون، نسبت به تحقق برنامه‌های مزبور و ارتقای کمی و کیفی سالانه آن‌ها و ارایه گزارش شش ماهه به شورای نظارت بر صدا و سیما اقدام نماید. شورای نظارت بر صدا و سیما موظف است ارزیابی خود را حداکثر تا سه ماه از زمان ارایه گزارش ارسالی، به ستاد ملی جمعیت و مجلس شورای اسلامی ارایه دهد. ح- کلیه دستگاه‌های موضوع این ماده مکلفند تحت نظارت شورای عالی انقلاب فرهنگی پیوست فرهنگی مربوط به سیاست‌های کلی جمعیت و خانواده را متناسب با اولویت‌ها و ظرفیت‌های ملی و محلی خود تدوین و اجرا نمایند.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب 1400		29	ماده 29- سازمان صدا و سیما موظف است حداقل ده درصد (10%) از بودجه اختصاص یافته به برنامه‌های تولیدی، پویانمایی، مستند، فیلم و سریال را به برنامه‌هایی با محوریت موضوع افزایش و جوانی جمعیت اختصاص دهد.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب 1400		30	ماده 30- سازمان تبلیغات اسلامی در چهارچوب اساسنامه خود موظف است برنامه جامعی جهت حمایت از فعالین مردمی در حوزه فرزندآوری و تسهیل ازدواج، در قالب هیئآت، مساجد، کانون‌های فرهنگی، اعزام مبلغ و مانند آن تدوین نماید.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب 1400		31	ماده 31- وزارتخانه‌های کشور، ورزش و جوانان و فرهنگ و ارشاد اسلامی و همچنین سازمان تبلیغات اسلامی، ستاد امر به معروف و نهی از منکر و سایر نهادهای ذی‌ربط مکلفند حداقل سی درصد (30%) از بودجه حمایتی از سازمان‌های مردم‌نهاد و تشکل‌های فرهنگی را به مجموعه‌هایی از قبیل گروه‌های فرهنگی و جهادی، کانون‌های فرهنگی مساجد و سازمان‌های مردم‌نهاد که در جهت کاهش سن ازدواج، تسهیل ازدواج جوانان، تشویق به فرزندآوری و استحکام خانواده با رویکرد دینی تشکیل شده، اختصاص دهند. گزارش سالانه عملکرد و ارزیابی فعالیت‌های صورت گرفته و حمایت‌های موضوع این ماده ضمن ارایه به ستاد ملی جمعیت، به صورت عمومی نیز منتشر می‌شود. دستورالعمل ارزیابی عملکرد موضوع این ماده توسط ستاد ملی جمعیت تدوین و ابلاغ می‌شود.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب 1400		32	ماده 32- وزارت راه و شهرسازی و کلیه شهرداری‌ها و دهیاری‌ها مکلفند در سطح شهرها، روستاها، راههای مواصلاتی و سایر اماکن عمومی، حداقل یک سوم ظرفیت اسمی سالانه فعالیت تبلیغات محیطی که جهت تبلیغات فرهنگی در نظر گرفته شده است را با موضوع ازدواج، فرزندآوری، رشد جمعیت و تعالی نهاد خانواده اختصاص دهند. تبصره- در اجرای این حکم، حداقل چهل درصد (40%) از ظرفیت این ماده با نظارت سازمان تبلیغات اسلامی در اختیار نهادهای مردمی از قبیل گروه‌های جهادی و سازمان‌های مردم‌نهاد دارای مجوز که در حوزه ازدواج و خانواده فعالیت می‌کنند قرار می‌گیرد.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب 1400		33	ماده 33- وزارت آموزش و پرورش مکلف است با همکاری مرکز مدیریت حوزه‌های علمیه و سازمان تبلیغات اسلامی و در چهارچوب مصوبات شورای عالی انقلاب فرهنگی از جمله سند تحول بنیادین آموزش و پرورش اقدامات زیر را انجام دهد: الف- تربیت و آموزش مهارت‌های مربوط به سبک زندگی اسلامی-ایرانی، رشد شخصیت فردی و اجتماعی، مهارت‌های فردی، ترویج فرهنگ ارزشمندی ازدواج، خانواده و فرزندآوری و مسؤولیت‌پذیری برای تشکیل و تعالی خانواده با لحاظ اصول یادگیری مبتنی بر اجرای سند تحول بنیادین آموزش و پرورش در برنامه آموزشی، پژوهشی، تربیتی در قالب کلیه بسته‌های یادگیری به‌ویژه کتب درسی، تولیدات و رویدادها، جشنواره‌ها و اردوهای فرهنگی و تربیتی، محتوای چندرسانه‌ای به صورت تعاملی و برخط با بهره‌گیری از ظرفیت زیست‌بوم‌های فناورانه در بستر فضای مجازی در کلیه مقاطع تحصیلی ب- گنجاندن محتوای آموزشی و پرورشی در راستای بندهای سیاست‌های کلی جمعیت و سیاست‌های کلی خانواده در کتاب‌های درسی ظرف دو سال بعد از لازم‌الاجرا شدن این قانون پ- آموزش و مهارت‌های تربیتی دوران بلوغ و ازدواج از طریق آموزش مستمر بر اولیاء و کارکنان آموزشی، متناسب با سن دانش‌آموزان و بر اساس سبک زندگی اسلامی-ایرانی به صورت حضوری ت- تربیت نیروی انسانی توانمند، متعهد و متأهل برای درس «مدیریت خانواده و سبک زندگی»
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب 1400		34	ماده 34- وزارتخانه‌های آموزش و پرورش و علوم، تحقیقات و فناوری مکلف به ایجاد، گسترش و تقویت رشته‌های تحصیلی در همه دانشگاه‌های کشور متناسب با جایگاه و نقش خانواده و زن بر اساس فرهنگ اسلامی-ایرانی، از قبیل مدیریت خانه و خانواده هستند.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب 1400		35	ماده 35- وزارتخانه‌های علوم، تحقیقات و فناوری و بهداشت، درمان و آموزش پزشکی و کلیه مؤسسات آموزش عالی کشور، مکلفند در راستای سیاست‌های کلی جمعیت و خانواده حداکثر یک سال پس از ابلاغ این قانون، جهت ترویج و آگاهی‌بخشی نسبت به وجوه مثبت ازدواج به هنگام نیاز، آموزش مهارت‌های دوران ازدواج، فرزندآوری، آثار منفی کم‌فرزندی در خانواده و کاهش رشد جمعیت در جامعه، حرمت سقط جنین، نهادینه کردن هنجارهای صیانت از تحکیم خانواده، ایفای نقش‌های خانوادگی و مقابله با محتوای مغایر سیاست‌های جمعیتی، ضمن حذف محتوای آموزشی مخالف فرزندآوری، اقدامات و فعالیت‌های آموزشی، پژوهشی و فرهنگی ویژه دانشجویان و نیروی انسانی آموزشی و اداری را مبتنی بر نقشه مهندسی فرهنگی کشور ذیل برنامه‌های سالانه خود انجام دهند.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب 1400		36	ماده 36- وزارتخانه‌های علوم، تحقیقات و فناوری و بهداشت درمان و آموزش پزشکی موظفند با هماهنگی نمایندگی ولی فقیه در دانشگاه‌ها نسبت به تأسیس مراکز مشاوره مبتنی بر سبک زندگی اسلامی-ایرانی در مراکز آموزش عالی اقدام نمایند.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب 1400		37	ماده 37- سازمان تبلیغات اسلامی مکلف است به منظور ترویج و تسهیل در امر ازدواج، از طریق مؤسسات فرهنگی، مساجد و روحانیون و دیگر ظرفیت‌های مردمی به توسعه فرهنگ واسطه‌گری در امر انتخاب همسر، با محوریت و مشارکت خانواده‌ها و رعایت موازین قانونی و شرعی بپردازد. تبصره- وزارت ورزش و جوانان موظف است با تأیید سازمان تبلیغات اسلامی مجوز مراکز فعال در امر انتخاب همسر را صادر نماید.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب 1400		38	ماده 38- وزارت بهداشت، درمان و آموزش پزشکی مکلف است در چهارچوب مصوبات شورای عالی انقلاب فرهنگی آموزش‌های حین ازدواج را به تمامی زوجین اعم از دانشجو و غیردانشجو ارایه دهد. آموزش‌دهندگان موضوع این حکم با تأیید نهاد نمایندگی ولی فقی در دانشگاه‌ها علوم پزشکی مربوط انتخاب می‌شود. تبصره- دفاتر ثبت ازدواج موظف به دریافت گواهی دوره‌های آموزشی حین ازدواج موضوع این ماده از زوجین، قبل از تحویل سند رسمی ازدواج هستند.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب 1400		39	ماده 39- وزارتخانه‌های علوم، تحقیقات و فناوری، بهداشت درمان و آموزش پزشکی و ورزش و جوانان و معاونت علمی و فناوری ریاست جمهوری و کلیه مراکز و مؤسسات آموزشی و پژوهشی مرتبط با موضوع این قانون که از بودجه عمومی کشور استفاده می‌کنند، مکلفند هر ساله حداقل پنج درصد (5%) از اعتبارات پژوهشی خود را به مطالعات و پژوهش‌های مرتبط با خانواده (فرزندآوری) و رشد جمعیت در راستای اولویت‌های پژوهشی که هر ساله از سوی ستاد ملی جمعیت تعیین می‌شود، اختصاص دهند و فهرست طرح‌های تحقیقاتی، مشخصات پژوهشگران و نتایج به‌دست آمده را به همراه گزارش شش ماهه به ستاد ملی جمعیت اعلام نمایند. تبصره- وزارتخانه‌های علوم، تحقیقات و فناوری و بهداشت درمان و آموزش پزشکی، حوزه‌های علمیه و دانشگاه آزاد اسلامی موظفند از پایان‌نامه‌های مقاطع تحصیلات تکمیلی در راستای موضوعاتی که به عنوان اولویت‌های پژوهشی توسط ستاد ملی جمعیت تعیین می‌شود، حمایت ویژه کنند. شمول این حکم بر مراکز مدیریت حوزه‌های علمیه مشروط به عدم مغایرت با اساسنامه حوزه‌های علمیه و هماهنگی با مدیریت ذی‌ربط خواهد بود.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب 1400		40	ماده 40- معاونت علمی و فناوری ریاست جمهوری و صندوق نوآوری و شکوفایی مکلفند از شرکت‌های دانش‌بنیان و خلاق در تولید اقلام و تجهیزات مورد نیاز برای فرزندآوری و درمان ناباروری از طریق ارایه تسهیلات، مشوق‌ها، فضا و تجهیزات حمایت کنند. تبصره 1- معاونت علمی و فناوری ریاست جمهوری مکلف است حداقل پنج درصد (5%) از اعتبارات تخصیص یافته برنامه توسعه علوم و فناوری‌های نو را در زمینه تولید داروها، اقلام و تجهیزات، حمایت از طرح‌های توسعه فناوری، تحقیقات بنیادی و تجاری‌سازی طرح‌ها از طریق ستاد توسعه علوم و فناوری‌های سلول بنیادی در قالب طرح فرزندآوری، درمان ناباروری و سلامت مادر و کودک هزینه نماید. تبصره 2- صندوق نوآوری و شکوفایی مکلف است حداقل پنج درصد (5%) از تسهیلات و حمایت‌های خود در حوزه زیست‌فناوری و تجهیزات پزشکی متناسب با کمک‌های پیش‌بینی شده در این قانون را به شرکت‌های دانش‌بنیان متقاضی در حوزه تولید دارو، اقلام و تجهیزات مورد نیاز برای فرزندآوری و درمان ناباروری اختصاص دهد.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب 1400		41	ماده 41- در راستای بند «ح» ماده (102) قانون برنامه پنجساله ششم توسعه، اقتصادی، اجتماعی و فرهنگی جمهوری اسلامی ایران وزارت بهداشت، درمان و آموزش پزشکی مکلف است حداکثر ظرف دو سال پس از لازم‌الاجرا شدن این قانون، نسبت به تجهیز یا راه‌اندازی حداقل یک مرکز تخصصی درمان ناباروری سطح دو در دانشگاه‌های علوم پزشکی و حداقل یک مرکز درمان ناباروری سطح سه به ازای هر استان اعم از دولتی و عمومی غیردولتی در قالب نظام سطح‌بندی خدمات متناسب با الگوی جمعیتی اقدام نماید. تبصره 1- وزارت بهداشت، درمان و آموزش پزشکی مکلف است اقدامات لازم را برای افزایش ظرفیت پذیرش دستیار در رشته تخصصی ناباروری (فلوشیپ) و سایر رشته‌های مرتبط به گونه‌ای به عمل آورد که کمبود نیروی متخصص در این زمینه حداکثر تا پنج سال پس از لازم‌الاجرا شدن این قانون در تمام مراکز ناباروری سراسر کشور برطرف گردد. تبصره 2- وزارت بهداشت، درمان و آموزش پزشکی موظف است در راستای افزایش همکاری بین متخصصین و مراکز درمان ناباروری و ارجاع بیمار به آن مرکز، ضمن برگزاری دوره‌های آموزشی برای متخصصین زنان و مامایی، دروس مرتبط با درمان ناباروری را در دوره تخصصی زنان و مامایی پیش‌بینی نماید. تبصره 3- وزارت بهداشت، درمان و آموزش پزشکی مکلف است جهت ارایه درمان‌های هم‌زمان طب سنتی ایران به زوجین نابارور زمینه استقرار این متخصصین را در مراکز ناباروری سطح دو فراهم سازد. تبصره 4- جهاد دانشگاهی موظف است حداقل ده درصد (10%) از بودجه طرح‌های نوآورانه خود را به طرح‌های مربوط به ناباروری و زایمان‌های طبیعی استاندارد و ایمن اختصاص دهد.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب 1400		42	ماده 42- وزارت بهداشت، درمان و آموزش پزشکی مکلف است دستورالعمل و راهنمای بالینی هماهنگ کشوری مربوط به پیشگیری، تشخیص به‌هنگام و درمان افراد نابارور و در معرض ناباروری را با رعایت شاخص‌ها و مفاد نقشه مهندسی فرهنگی کشور با بهره‌گیری از تخصص‌های مرتبط در قالب نظام سطح‌بندی خدمات ضمن ادغام در شبکه بهداشت با رویکرد بروزرسانی، حداکثر تا شش ماه پس از لازم‌الاجرا شدن این قانون تدوین و پس از تصویب وزیر بهداشت، درمان و آموزش پزشکی ابلاغ نماید.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب 1400		43	ماده 43- در راستای بندهای «ح» و «د» ماده (102) قانون برامه پنجساله ششم توسعه، اقتصادی، اجتماعی و فرهنگی جمهوری اسلامی ایران وزارت بهداشت، درمان و آموزش پزشکی مکلف است با همکاری وزارت تعاون، کار و رفاه اجتماعی و سازمان‌های بیمه‌گر، برنامه‌ها و اقدامات لازم را برای برخورداری همه‌ی زوج‌هایی که علی‌رغم اقدام به بارداری به مدت یک سال یا بیشتر، صاحب فرزند نشده‌اند از برنامه‌های معاینه، بیماریابی، تشخیص علت ناباروری و درمان آن تحت پوشش کامل بیمه‌های پایه، بدون محدودیت زمان و دفعات مورد نیاز به تشخیص پزشک معالج به عمل آورد. تبصره 1- برای افراد بالای سی و پنج سال، مدت مذکور در ماده فوق از یک سال به شش ماه کاهش می‌یابد. تبصره 2- کسانی که دچار سقط مکرر شده‌اند، مشمول ماده فوق هستند. تبصره 3- شورای عالی بیمه موظف است بسته خدمات پایه خود را به گونه‌ای تعریف کند که شامل کلیه اقدامات مذکور در درمان ناباروری اولیه و ثانویه گردد و حداکثر تا شش ماه پس از لازم‌الاجرا شدن قانون به تصویب هیأت وزیران برسد.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب 1400		44	ماده 44- در اجرای ماده (70) و بند «د» ماده (102) قانون برنامه پنجساله ششم توسعه، اقتصادی، اجتماعی و فرهنگی جمهوری اسلامی ایران وزارت بهداشت، درمان و آموزش پزشکی با همکاری وزارت تعاون، کار و رفاه اجتماعی مکلف است کلیه مادران فاقد پوشش بیمه‌ای را طی دوران بارداری و شیردهی و همچنین کودکان را تا پایان پنج سالگی تحت پوشش خدمات درمان پایه بیمه‌ای بر اساس آزمون وسع قرار دهد.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب 1400		45	ماده 45- شورای عالی بیمه مکلف است راهنمای بالینی استاندارد پوشش بیمه‌ای خدمات سلامت زنان، مادران باردار و نوزادان را از جمله ماماها و پزشکان در مراکز خصوصی و دولتی در قالب سطح‌بندی خدمات با لحاظ نظام ارجاع تدوین نماید و حداکثر تا شش ماه پس از لازم‌الاجرا شدن این قانون به تصویب هیأت وزیران برساند.
suport_famyly_400	قانون حمایت از خانواده و جوانی جمعیت مصوب 1400		46	ماده 46- وزارت بهداشت، درمان و آموزش پزشکی مکلف است جهت آموزش دانشجویان علوم پزشکی و کارکنان نظام سلامت با رویکرد افزایش رشد جمعیت و تأکید بر اثرات مثبت بارداری و زایمان طبیعی، فواید فرزندآوری، کاهش فاصله ازدواج تا تولد فرزند اول و همچنین کاهش فاصله بین تولد فرزندان، حداکثر تا یک سال پس از لازم‌الاجرا شدن این قانون، نسبت به موارد زیر اقدام نماید: الف- تغییر، اصلاح، تکمیل و بروزرسانی علمی متون و منابع آموزشی، در راستای تبیین مضرات مادی و معنوی سقط جنین، عوارض استفاده از داروهای ضدبارداری، منع زایمان غیرطبیعی غیرضروری ب- بازآموزی و تربیت کارکنان و ارایه دهندگان آموزش‌های بند «الف» جهت آموزش مراجعین در تمامی بازه سنی باروری پ- پرداخت فوق‌العاده کمک به فرزندآوری به صورت افزایش پلکانی به ازای تولد فرزند اول به بعد در جمعیت تحت پوشش به ارایه دهندگان خدمات
